codigo;descrip;marca;tipo;costo;iva;valiva;moneda;costo_us;unidad;gananmin;gananmay;minoris;minorisi;mayoris;mayorisi;fecha
7798071680216;80-RELOJ DIDACTICO CHICO;ARTICULOS DIDACTICOS;EVA MAGIC;11,53;G;21;$;0;07;2,4016;0;27,69;33,5;0;0;42500
7798071682456;3800-SISTEMA SOLAR;ARTICULOS DIDACTICOS;EVA MAGIC;15,41;G;21;$;0;07;2,3595;0;36,36;44;0;0;42500
7798071684184;5100-SISTEMA SOLAR GIGANTE;ARTICULOS DIDACTICOS;EVA MAGIC;103,24;G;21;$;0;07;2,0093;0;207,44;251;0;0;42500
7798071682463;3900-CUERPO HUMANO;ARTICULOS DIDACTICOS;EVA MAGIC;15,99;G;21;$;0;07;2,429;0;38,84;47;0;0;42500
7798071682210;1401-DADO DIDACTICO;ARTICULOS DIDACTICOS;EVA MAGIC;14,46;G;21;$;0;07;2,2863;0;33,06;40;0;0;42500
7798071680575;1005-CASCARITA F.CUMPLE ADHESIVO;ARTICULOS DIDACTICOS;EVA MAGIC;6,29;G;21;$;0;07;2,7599;0;17,36;21;0;0;42500
7798071680582;1006-CASCARITAS FELICIDADES ADHES.;ARTICULOS DIDACTICOS;EVA MAGIC;5,37;G;21;$;0;07;2,7709;0;14,88;18;0;0;42500
7798071680636;1020-CASCARITAS MINI MINI X46 2X2CM;ARTICULOS DIDACTICOS;EVA MAGIC;4,57;G;21;$;0;07;2,8031;0;12,81;15,5;0;0;42500
7798071680643;1040-CASCARITAS MINI MINI X92 SURT;ARTICULOS DIDACTICOS;EVA MAGIC;8,14;G;21;$;0;07;2,4361;0;19,83;24;0;0;42500
7798071680308;203-BOLSA MEDIANA FORMITAS GDE X40;ARTICULOS DIDACTICOS;EVA MAGIC;35,35;G;21;$;0;07;2,2911;0;80,99;98;0;0;42500
7798071680346;302-BOLSA PEQUEÑA FORMITAS CHI X60;ARTICULOS DIDACTICOS;EVA MAGIC;27,4;G;21;$;0;07;2,2923;0;62,81;76;0;0;42500
7798071682418;3400-CASITA DIDACTICA P/ARMAR;ARTICULOS DIDACTICOS;EVA MAGIC;27,31;G;21;$;0;07;2,3303;0;63,64;77;0;0;42500
7798071682258;1750-PIZARRA GRANDE 37X30;ARTICULOS DIDACTICOS;EVA MAGIC;31,88;G;21;$;0;07;2,3071;0;73,55;89;0;0;42500
9476;GOMA EVA 56X42 PLUSH PIEL;GOMA;GOMA EVA PLUSH;12,43;G;21;$;0;07;2,3274;0;28,93;35;0;0;42384
9469;GOMA EVA 56X42 PLUSH NEGRA;GOMA;GOMA EVA PLUSH;12,43;G;21;$;0;07;2,3274;0;28,93;35;0;0;42384
7798071680315;204-BOLSA MEDIANA FORMITAS CHI X80;ARTICULOS DIDACTICOS;EVA MAGIC;35,35;G;21;$;0;07;2,2911;0;80,99;98;0;0;42500
6945410412156;ESPUMA DOBLE FAZ 12MM X1.5MTS ADERE;CINTAS ADHESIVAS;CINTAS DOBLE FAZ;3,5;G;21;$;0;07;6,8486;0;23,97;29;0;0;42450
L7G679872;PT-70 ROTULADORA BROTHER *DISC* oferta;CINTAS ROTULAR;ROTULADORAS;231,332;G;21;$;0;07;1,7506;0;404,96;490;0;0;42528
7790667009838;BOLIGRAFO TOYO BALL 1MM AZUL*DISC.;BOLIGRAFO;TOYO;1,9;G;21;$;0;07;2,8263;0;5,37;6,5;0;0;42493
5261;BOLIGRAFO TOYO BALL 1MM NEGRO*DISC;BOLIGRAFO;TOYO;1,9;G;21;$;0;07;2,8263;0;5,37;6,5;0;0;42493
5262;BOLIGRAFO TOYO BALL 1MM ROJO*DISC;BOLIGRAFO;TOYO;1,9;G;21;$;0;07;2,8263;0;5,37;6,5;0;0;42493
5263;BOLIGRAFO TOYO BALL 1MM VERDE*DISC;BOLIGRAFO;TOYO;1,9;G;21;$;0;07;2,8263;0;5,37;6,5;0;0;42493
11626;OPALINA RAIZ 200GR.65X95;PAPEL;CARTULINAS ESPECIALES;11,62;G;21;$;0;07;2,4897;0;28,93;35;0;0;42516
11628;APERGAMINADO GRIS 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11629;APERGAMINADO ORO 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11633;MARMOLADO CREMA 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11634;MARMOLADO GRIS 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11638;PETALOS MOSTAZA 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11639;PETALOS ROSA 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11645;FLORES ROSA 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11646;FLORES MOSTAZA 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11647;RAIZ TEXT.SALMON 176GR 60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11685;GACELA TEXT.CREMA 176GR.60X90;PAPEL;CARTULINAS ESPECIALES;12,23;G;21;$;0;07;2,5004;0;30,58;37;0;0;42516
11687;KOLORE OCRE 200GR.70X100 ****;PAPEL;CARTULINAS ESPECIALES;9,4;G;21;$;0;07;2,6372;0;24,79;30;0;0;42516
11688;KOLORE BORDO 200GR.70X100;PAPEL;CARTULINAS ESPECIALES;9,4;G;21;$;0;07;2,6372;0;24,79;30;0;0;42516
11689;KOLORE AZUL 200GR.70X100;PAPEL;CARTULINAS ESPECIALES;9,4;G;21;$;0;07;2,6372;0;24,79;30;0;0;42516
734646258029;TONER LEXMARK MOD.E250/350 S250A11L;TONER;TONER LASER VARIOS;1131,37;G;21;$;0;07;1,55;0;1753,62;2121,88;0;0;42349
5839;SOBRE PETALOS ROSA 12.5X19 X25 90GR;SOBRES;ESPECIALES;51,7;G;21;$;0;07;2,3178;0;119,83;145;0;0;42516
5838;SOBRE MARM.LILA 12.5X19 X25 90GR;SOBRES;ESPECIALES;51,7;G;21;$;0;07;2,3178;0;119,83;145;0;0;42516
5837;SOBRE MARM NATURAL 12.5X19 X25 90GR;SOBRES;ESPECIALES;51,7;G;21;$;0;07;2,3178;0;119,83;145;0;0;42516
000000692;C-Z1 CIZALLA PALANCA 18X24 B/MADERA;CORTANTES;GUILLOTINA;313,74;G;21;$;0;07;2,5591;0;802,89;971,5;0;0;42489
4716982071148;DU-NC240 CAR DUNSON A4 P/TARJE X240;PORTA;TARJETA;115;G;21;$;0;07;2,0122;0;231,4;280;0;0;42550
000000551;CARTON MONTADO GOFRADO 70X100 AZUL;CARTON;MONTADO;17,98;G;21;$;0;07;2,51;0;45,13;54,61;0;0;42516
000000552;CARTON MONTADO GOFRADO 70X100 BORDO;CARTON;MONTADO;17,98;G;21;$;0;07;2,51;0;45,13;54,61;0;0;42277
000000555;CARTON MONTADO GOFRADO 70X100 ROJO;CARTON;MONTADO;17,98;G;21;$;0;07;2,51;0;45,13;54,61;0;0;42277
000000554;CARTON MONTADO GOFRADO 70X100 NEGRO;CARTON;MONTADO;17,98;G;21;$;0;07;2,51;0;45,13;54,61;0;0;42277
000000553;CARTON MONTADO GOFRADO 70X100 HUESO;CARTON;MONTADO;17,98;G;21;$;0;07;2,51;0;45,13;54,61;0;0;42277
000000443;4052D-CAJA PP OFIC C/ELAS 4CM *DIS;CAJAS DE ARCHIVO;PLASTICAS;11,09;G;21;$;0;07;3,5771;0;39,67;48;0;0;42510
12565;BATERIA DURACELL 9V 1604B;PILAS;VARIAS;14,11;G;21;$;0;07;2,11;0;29,77;36,02;0;0;42277
4318;SILLA GIRAT NOVE TG B61 GRIS CLARO;SILLAS;NOVE TG;635,58;G;21;$;0;07;1,5019;0;954,55;1155;0;0;42277
4319;SILLA GIRAT NOVE TG B52 GRIS OSCURO;SILLAS;NOVE TG;635,58;G;21;$;0;07;1,5019;0;954,55;1155;0;0;42277
3168;1436-FICHERO N1 S/TAPA P/600 FICHAS;FICHAS;FICHEROS;55,64;G;21;$;0;07;2,1982;0;122,31;148;0;0;42398
3171;1498-FICHERO N2 S/TAPA P/1200 FICHA;FICHAS;FICHEROS;100,98;G;21;$;0;07;2,2015;0;222,31;269;0;0;42398
1985;CARP P/ARMAR A4 X10 FLORES MOSTA;CARPETAS VARIAS;COMERCIAL CARTULINA;68;G;21;$;0;07;2,1269;0;144,63;175;0;0;42516
1986;CARP P/ARMAR A4 X10 MISIONER 210;CARPETAS VARIAS;COMERCIAL CARTULINA;0;G;21;$;0;07;2,6073;0;0;0;0;0;42516
9415;ACETATO TRANSP.ROJO 50X70;LAMINAS;PLASTICAS;27,2;G;21;$;0;07;2,5221;0;68,6;83;0;0;42527
9416;ACETATO TRANSP.AMARILLO 50X70;LAMINAS;PLASTICAS;27,2;G;21;$;0;07;2,5221;0;68,6;83;0;0;42527
9417;ACETATO TRANSP.AZUL 50X70;LAMINAS;PLASTICAS;27,2;G;21;$;0;07;2,5221;0;68,6;83;0;0;42527
12005;RESMA BOREAL A4 75GR.AMARILLO;PAPEL;PAPEL EN RESMA;67,64;G;21;$;0;07;1,5761;0;106,61;129;0;0;42440
7798043560911;RESMA BOREAL A4 75GR.ROSA;PAPEL;PAPEL EN RESMA;67,64;G;21;$;0;07;1,5761;0;106,61;129;0;0;42440
12007;RESMA BOREAL A4 75GR.CELSTE;PAPEL;PAPEL EN RESMA;67,64;G;21;$;0;07;1,5761;0;106,61;129;0;0;42440
12008;RESMA BOREAL A4 75GR.VERDE;PAPEL;PAPEL EN RESMA;67,64;G;21;$;0;07;1,5761;0;106,61;129;0;0;42440
3522;PLOTTER SEROS 80GR 35CM X50M*DISC;PAPEL;ROLLO PLOTTER;115,02;G;21;$;0;07;1,9;0;218,54;264,43;0;0;42559
3523;PLOTTER SEROS 90GR 35CM X 50M*DIS;PAPEL;ROLLO PLOTTER;122,85;G;21;$;0;07;1,9018;0;233,64;282,7;0;0;42441
3525;PLOTTER SEROS 90GR 42CM X 50MTS;PAPEL;ROLLO PLOTTER;129,11;G;21;$;0;07;1,9;0;245,31;296,83;0;0;42431
3526;PLOTTER SEROS 80GR 61CM X 50M*DISC;PAPEL;ROLLO PLOTTER;0;G;21;$;0;07;1,9;1;0;0;0;0;42262
3527;PLOTTER SEROS 90GR 61CM X 50M;PAPEL;ROLLO PLOTTER;166,4;G;21;$;0;07;1,9;0;316,16;382,55;0;0;42569
3528;PLOTTER SEROS 80GR 91CM X 50M*DISC;PAPEL;ROLLO PLOTTER;198,75;G;21;$;0;07;1,8997;0;377,57;456,86;0;0;42559
3950;PLOTTER SEROS 90GR 91CM X 50M*DIS;PAPEL;ROLLO PLOTTER;216,75;G;21;$;0;07;1,8993;0;411,67;498,12;0;0;42441
3956;ROLLO VEGETAL PLOTTER COLOR 914X45;PAPEL;ROLLO PLOTTER;1219,91;G;21;$;0;07;2;0;2439,82;2952,18;0;0;42431
3968;ROLLO HELIOGRAFICO ROJO 0.75 X 20MT;PAPEL;PAPEL EN ROLLO;117,5;G;21;$;0;07;1,95;0;229,13;277,25;0;0;42277
3969;ROLLO HELIOGRAFICO ROJO 1.20 X 20MT;PAPEL;PAPEL EN ROLLO;192,17;G;21;$;0;07;1,95;0;374,73;453,42;0;0;42277
3972;ROLLO MILIMETRADO 105X10MTS X METRO;PAPEL;PAPEL EN ROLLO;23;G;21;$;0;07;3;0;69;83,49;0;0;42483
3973;ROLLO PAPEL ESENOGRAFIA 113X10MTS;PAPEL;PAPEL EN ROLLO;69,51;G;21;$;0;07;2,3185;0;161,16;195;0;0;42478
3974;ROLLO PAPEL ESENOGRAFIA 200X10MTS;PAPEL;PAPEL EN ROLLO;140,97;G;21;$;0;07;2,2864;0;322,31;390;0;0;42478
3975;PAPEL CROQUI 80GR 91CM X METR0;PAPEL;PAPEL EN ROLLO;2,42;G;21;$;0;07;3;0;7,26;8,78;0;0;42277
6811;512/2C-CARP.A4 2/A 30MM BLANCA C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6812;414/C-CARP.A4 2/A 40MM BLANCA C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6813;418/C-CARP.A4 2/A 60MM BLANCA C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6819;416/C-CARP.A4 3/A 40MM BLANCA C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6820;420/C-CARP.A4 3/A 60MM BLANCA C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6821;420/C-CARP.A4 3/A 60MM BECERR C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6830;512/2-CARP.A4 2/A 30MM BECERRO;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6831;414-CARP.A4 2/A 40MM BECERRO;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6832;418-CARP.A4 2/A 60MM BECERRO;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6840;521/2C-CARP.OF 2/A 20MM BLANCA C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42398
6848;413/C-CARP.OF 3/A 40MM BLANCA C/CU;CARPETAS COMERCIAL;CARPETAS VD;0;G;21;$;0;07;2,5;0;0;0;0;0;42410
6923980330063;D24002-BIN-BIN NUMERADOR 4MM 8 BANDAS;SELLOS;SHINY;17,54;G;21;$;0;07;2,7326;0;47,93;58;0;0;42423
75007;H4ZY803 BIN-BIN AUTOMA REDON 32MM;SELLOS;SHINY;53,68;G;21;$;0;07;2,5402;0;136,36;165;0;0;42423
4710850031708;B6S-841 REPUESTO ALMOHADILLA NEGRO;SELLOS;SHINY;30,5;G;21;$;0;07;2,3751;0;72,44;87,65;0;0;42423
5104;B5S-842 REPUESTO ALMOHADILLA NEGRO;SELLOS;SHINY;32,94;G;21;$;0;07;2,3087;0;76,05;92,02;0;0;42423
4710850031319;B7S-843 REPUESTO ALMOHADILLA NEGRA;SELLOS;SHINY;35,22;G;21;$;0;07;2,4126;0;84,97;102,81;0;0;42423
7798039623750;87570-SOBRE ETIQUETA 210X99MM;ETIQUETAS;ETIDATA LASER;77,27;G;21;$;0;07;2,246;0;173,55;210;0;0;42518
16520;SFA3-SELLO FECHADOR AUTOMAT.3MM;SELLOS;SPAZIO;72;G;21;$;0;07;2,5;1;180;217,8;72;87,12;42242
000000060;107-PORTA RETRATO 10X15 CUERO NEGRO;OFICINA;ACCESORIOS CUERO;59,6;G;21;$;0;07;2,3435;0;139,67;169;0;0;42516
000000061;108-PORTA RETRATO 13X18 CUERO NEGRO;OFICINA;ACCESORIOS CUERO;80,5;G;21;$;0;07;2,3099;0;185,95;225;0;0;42516
000000062;110-PORTA RETRATO TRIPLE CUERO *DIS;OFICINA;ACCESORIOS CUERO;86,06;G;21;$;0;07;2,3528;0;202,48;245;0;0;42516
000000063;2001-BANDEJA PAPELERA CUERO NEGRO;OFICINA;ACCESORIOS CUERO;81,87;G;21;$;0;07;2,3217;0;190,08;230;0;0;42516
000000068;2013-RELOJ PORTA UTILES;OFICINA;ACCESORIOS CUERO;98,23;G;21;$;0;07;2,2716;0;223,14;270;0;0;42516
000000067;2006-PORTA TACO CUERO NEGRO;OFICINA;ACCESORIOS CUERO;29,68;G;21;$;0;07;2,3389;0;69,42;84;0;0;42516
000000066;2004-LAPICERO OVAL CUERO NEGRO;OFICINA;ACCESORIOS CUERO;31,59;G;21;$;0;07;2,3023;0;72,73;88;0;0;42516
000000065;2003-PAD P/MOUSE CUERO NEGRO *DISC;OFICINA;ACCESORIOS CUERO;28,45;G;21;$;0;07;2,2657;0;64,46;78;0;0;42516
000000064;2002-CARPETA ESCRITORIO CUERO NEGRO;OFICINA;ACCESORIOS CUERO;125,99;G;21;$;0;07;2,2959;0;289,26;350;0;0;42516
7798071681077;4001-10 TRANSPORTES CORPOREOS;ARTICULOS DIDACTICOS;EVA MAGIC;27,31;G;21;$;0;07;2,1787;0;59,5;72;0;0;42500
7798071682388;3100-JUEGO DOMINO;ARTICULOS DIDACTICOS;EVA MAGIC;10,87;G;21;$;0;07;2,4333;0;26,45;32;0;0;42500
7798071682395;3200-JUEGO TA-TE-TI GIGANTE;ARTICULOS DIDACTICOS;EVA MAGIC;90,85;G;21;$;0;07;2,015;0;183,06;221,5;0;0;42500
7798071680599;1007-CASCARITAS FELIZ BAUTISMO ADHE;ARTICULOS DIDACTICOS;EVA MAGIC;5,37;G;21;$;0;07;2,7709;0;14,88;18;0;0;42500
7798071680605;1008-CASCARITAS FELIZ COMUNION ADHE;ARTICULOS DIDACTICOS;EVA MAGIC;5,37;G;21;$;0;07;2,7709;0;14,88;18;0;0;42500
7798071680513;1000-CASCARITAS X20 7X7CM;ARTICULOS DIDACTICOS;EVA MAGIC;4,51;G;21;$;0;07;3,1153;0;14,05;17;0;0;42500
7798071681510;1080-CASCAROTAS X12 SURT.;ARTICULOS DIDACTICOS;EVA MAGIC;4,48;G;21;$;0;07;2,9509;0;13,22;16;0;0;42500
7798071683439;8300-MARGARITAS PEQ ADHES.X15 4X4;ARTICULOS DIDACTICOS;EVA MAGIC;8,39;G;21;$;0;07;2,5614;0;21,49;26;0;0;42500
4490;JM B14 CAJERA REG NEUM PLAST AZUL;SILLAS;CAJERA;890,5;G;21;$;0;07;1,8002;0;1603,08;1939,73;0;0;42391
4491;JM B14 CAJERA REG NEUM PLAST NEGRA;SILLAS;CAJERA;890,5;G;21;$;0;07;1,8002;0;1603,08;1939,73;0;0;42391
4460;LC601-SILLA UNIVERS.MARFIL;SILLAS;FIJAS;0;G;21;$;0;07;0;0;0;0;0;0;42391
000000069;2023-SET ESCRITORIO CUERO 4PZAS;OFICINA;ACCESORIOS CUERO;218,9;G;21;$;0;07;2,303;0;504,13;610;0;0;42516
13864;2910-REPUESTO TARJETERO DUNSON A4 P/240;PORTA;TARJETA;60;G;21;$;0;07;2,3417;0;140,5;170;0;0;42550
198;2617-ROTAF JM PLEGABLE C/PIZ 75X100;ACCESORIOS;EXPOSITOR;699,2;G;21;$;0;07;2;0;1398,4;1692,06;0;0;42277
4382;3409-CARPETERO RODANTE BAJO P/50;MUEBLES;PARA COLGANTE;310,15;G;21;$;0;07;1,9505;0;604,96;732;0;0;42398
000001638;TONER ALTERN.P/BROTHER TN-350 2500;TONER;ALTERNATIVO BROTHER;350,676;G;21;U$S;22,92;07;2,2;0;771,49;933,5;0;0;42528
000001642;TONER ALTERN.P/BROTHER TN-570 6700 DISCONTINUO;TONER;ALTERNATIVO BROTHER;231,642;G;21;U$S;15,14;07;2,2008;0;509,8;616,86;0;0;42356
000001643;TONER ALTERN.P/BROTHER TN-580/620/650/;TONER;ALTERNATIVO BROTHER;202,266;G;21;U$S;13,22;07;2,3;0;465,21;562,9;0;0;42513
000001677;TONER ALTERN.P/HP Q2612 2000IMPRES;TONER;ALTERNATIVO HP;101,133;G;21;U$S;6,61;07;2,5001;0;252,84;305,94;0;0;42535
000001681;TONER ALTERN.P/HP Q5949/7553;TONER;ALTERNATIVO HP;281,52;G;21;U$S;18,4;07;2,35;0;661,57;800,5;0;0;42528
000001683;TONER ALTERN.P/HP Q7553A/49A;TONER;ALTERNATIVO HP;252,909;G;21;U$S;16,53;07;2,4;0;606,98;734,45;0;0;42513
7798093918793;GEL DIM Y DEC ALBA 2EN1 X40ML;PINTURAS;ACCESORIOS;10,01;G;21;$;0;07;2,3117;0;23,14;28;0;0;42483
7798093918755;BARNIZ ABRILLANTADOR ALBA 100ML;PINTURAS;ACCESORIOS;25,08;G;21;$;0;07;2,2735;0;57,02;69;0;0;42483
16366;29-VIVALDI A4 X10HJ 120GR NAR.OSCU;PAPEL;PAPELES ESPECIALES A4;8,36;G;21;$;0;07;2,9653;1,9;24,79;30;15,88;19,21;42593
9677;8971-LAPIZ GRAFITO BOHEMIA 10MM;LAPICES;NEGROS;1,4;G;21;$;0;07;8;0;11,2;13,55;0;0;42277
12680;CH00-PINCEL PELO PONY CHATO Nº0;PINCELES;VAN ORLEY CHATO PONY;1,86;G;21;$;0;07;4,8871;0;9,09;11;0;0;42517
12681;CH02-PINCEL PELO PONY CHATO Nº2;PINCELES;VAN ORLEY CHATO PONY;2,01;G;21;$;0;07;5,3433;0;10,74;13;0;0;42517
12684;CH04-PINCEL PELO PONY CHATO Nº4;PINCELES;VAN ORLEY CHATO PONY;2,43;G;21;$;0;07;5,1029;0;12,4;15;0;0;42517
12685;CH06-PINCEL PELO PONY CHATO Nº6;PINCELES;VAN ORLEY CHATO PONY;2,96;G;21;$;0;07;4,7466;0;14,05;17;0;0;42517
12686;CH08-PINCEL PELO PONY CHATO Nº8;PINCELES;VAN ORLEY CHATO PONY;3,39;G;21;$;0;07;4,8761;0;16,53;20;0;0;42517
12687;CH10-PINCEL PELO PONY CHATO Nº10;PINCELES;VAN ORLEY CHATO PONY;3,96;G;21;$;0;07;5,2172;0;20,66;25;0;0;42517
9485;FOAMBOARD BLANCO 50X80 5MM ESPESOR;LAMINAS;PLASTICAS;38,71;G;21;$;0;07;2,2418;0;86,78;105;0;0;42500
9486;FOAMBOARD BLANCO 80X100 5MM ESPESOR;LAMINAS;PLASTICAS;77,43;G;21;$;0;07;2,2201;0;171,9;208;0;0;42500
12671;1001R0-PINCEL SINTET.REDONDO Nº0;PINCELES;VAN ORLEY REDONDO SINTE;4,02;G;21;$;0;07;3,2886;0;13,22;16;0;0;42517
12672;1001R2-PINCEL SINTET.REDONDO Nº2;PINCELES;VAN ORLEY REDONDO SINTE;4,92;G;21;$;0;07;3,1911;0;15,7;19;0;0;42517
12673;1001R4-PINCEL SINTET.REDONDO Nº4;PINCELES;VAN ORLEY REDONDO SINTE;5,86;G;21;$;0;07;3,1024;0;18,18;22;0;0;42517
12674;1001R6-PINCEL SINTET.REDONDO Nº6;PINCELES;VAN ORLEY REDONDO SINTE;7,14;G;21;$;0;07;3,0098;0;21,49;26;0;0;42517
12677;1001R12-PINCEL SINTET.REDONDO Nº12;PINCELES;VAN ORLEY REDONDO SINTE;11,7;G;21;$;0;07;2,9667;0;34,71;42;0;0;42517
12653;1001F6-PINCEL SINTET.CHATO Nº6;PINCELES;VAN ORLEY CHATO SINTE;5,91;G;21;$;0;07;3,0761;0;18,18;22;0;0;42517
12654;1001F8-PINCEL SINTET.CHATO Nº8;PINCELES;VAN ORLEY CHATO SINTE;7,3;G;21;$;0;07;3,1699;0;23,14;28;0;0;42517
12655;1001F10-PINCEL SINTET.CHATO Nº10;PINCELES;VAN ORLEY CHATO SINTE;8,94;G;21;$;0;07;3,0503;0;27,27;33;0;0;42517
12667;1001A8-PINCEL SINTET.ANGULAR Nº8;PINCELES;VAN ORLEY ANGULAR SINTE;11,68;G;21;$;0;07;3,0428;0;35,54;43;0;0;42517
12668;1001A10-PINCEL SINTET.ANGULAR Nº10;PINCELES;VAN ORLEY ANGULAR SINTE;14,7;G;21;$;0;07;3,0361;0;44,63;54;0;0;42517
12688;CH12-PINCEL PELO PONY CHATO Nº12;PINCELES;VAN ORLEY CHATO PONY;4,75;G;21;$;0;07;4,6968;0;22,31;27;0;0;42517
12690;RE000-PINCEL PELO PONY RED.Nº0;PINCELES;VAN ORLEY REDONDO PONY;1,8;G;21;$;0;07;5,05;0;9,09;11;0;0;42517
12691;RE002-PINCEL PELO PONY RED.Nº2;PINCELES;VAN ORLEY REDONDO PONY;2,01;G;21;$;0;07;5,3433;0;10,74;13;0;0;42517
12692;RE004-PINCEL PELO PONY RED.Nº4;PINCELES;VAN ORLEY REDONDO PONY;2,45;G;21;$;0;07;5,0612;0;12,4;15;0;0;42517
12693;RE006-PINCEL PELO PONY RED.Nº6;PINCELES;VAN ORLEY REDONDO PONY;2,96;G;21;$;0;07;4,7466;0;14,05;17;0;0;42517
12694;RE008-PINCEL PELO PONY RED.Nº8;PINCELES;VAN ORLEY REDONDO PONY;3,39;G;21;$;0;07;4,8761;0;16,53;20;0;0;42517
12695;RE010-PINCEL PELO PONY RED.Nº10;PINCELES;VAN ORLEY REDONDO PONY;3,96;G;21;$;0;07;5,2172;0;20,66;25;0;0;42517
12630;10118-PINCEL SINTET.ABANICO Nº8;PINCELES;VAN ORLEY ABANICO SINTE;11,82;G;21;$;0;07;3,0761;0;36,36;44;0;0;42517
2399;SOBRE PAPEL BLANCO P/CD PQX10;COMPUTACION;DISKETT CD ZIP;3,31;G;21;$;0;07;1;1;3,31;4,01;3,31;4,01;42201
4956;ROLLER GEL TOYO MAX AZUL;ROLLER;TOYO;6,99;G;21;$;0;07;3,0744;0;21,49;26;0;0;42483
4957;ROLLER GEL TOYO MAX ROJO;ROLLER;TOYO;6,99;G;21;$;0;07;3,0744;0;21,49;26;0;0;42483
4958;ROLLER GEL TOYO MAX VERDE;ROLLER;TOYO;6,99;G;21;$;0;07;3,0744;0;21,49;26;0;0;42483
9343;99-GOMA EVA 56X42X2MM NEGRO;GOMA;GOMA EVA LISA;6,16;G;21;$;0;07;2,4156;0;14,88;18;0;0;42500
10133;ESFERA TELGOPOR PARTIDAS Nº25 BX5;TELGOPOR;TELGOPOR;42,4;G;21;$;0;07;2,534;0;107,44;130;0;0;42420
000001408;BASE TACO CALENDARIO METALICO;PORTA;PORTA TACOS;28,86;G;21;$;0;07;2,2051;0;63,64;77;0;0;42500
7793058815407;81540-CARP.A4 3A 40MM BLANCA C/CUB;CARPETAS COMERCIAL;CITANOVA;33,95;G;21;$;0;07;2,5072;0;85,12;103;0;0;42479
7793058816206;81620-CARP.A4 2A 60MM BLANCA C/CUB;CARPETAS COMERCIAL;CITANOVA;31,733;G;21;$;0;07;2,5002;0;79,34;96;0;0;42479
7793058816404;81640-CARP.A4 3A 60MM BLANCA C/CUB;CARPETAS COMERCIAL;CITANOVA;35,218;G;21;$;0;07;2,5109;0;88,43;107;0;0;42479
12570;POWER BANK DE 5000 A/2862;PILAS;VARIAS;97,5;G;21;$;0;07;1,8479;0;180,17;218;0;0;42389
2152;D9 HP C51645G *45 NEG 710/930/1220/850;CARTUCHO;HP;325,95;G;10,5;U$S;21,73;07;1,7;0;554,12;612,3;0;0;42277
000000558;PASSE PARTOUT 50X70 BLANCO 2MM;CARTON;PLANCHAS;18,9;G;21;$;0;07;2,6238;0;49,59;60;0;0;42478
3630;C-SERIE YABEBIRI BOLIGRAFO;IMPORTACION;MICRO;83,6;G;21;$;0;07;2,4714;0;206,61;250;0;0;42521
3634;NS-SERIE CAÐADA BOLIGRAFO;IMPORTACION;MICRO;83,6;G;21;$;0;07;2,3033;0;192,56;233;0;0;42521
3637;P-SERIE PURMAMARCA ROLLER;IMPORTACION;MICRO;104,56;G;21;$;0;07;2,4581;0;257,02;311;0;0;42521
3641;NS-SERIE CALAMUCHITA BOLIGRAFO;IMPORTACION;MICRO;121,6;G;21;$;0;07;2,5011;0;304,13;368;0;0;42521
